Hour,Bus,Phase,Node,kVBase,Voltage_Real_V,Voltage_Imag_V,Voltage_V,Voltage_Angle_Deg,Voltage_pu
11,x63,1,x63.1,0.24017771198288432,159.53265335651366,-122.96885063681064,201.42493816284963,-37.62527924073965,0.8386495836766222
11,x64,1,x64.1,0.24017771198288432,-230.37063963270802,-104.24623947842358,252.85946699733404,-155.65252043513357,1.0528015481109816
11,x65,1,x65.1,0.24017771198288432,94.97992052135496,-219.37446905928786,239.0530129015055,-66.58941730934286,0.9953172212688121
11,x65,2,x65.2,0.24017771198288432,-261.6113808891656,11.202882229482512,261.851139353992,177.54794326730973,1.090239128319501
11,x65,3,x65.3,0.24017771198288432,166.63146036781066,208.17158682980528,266.64855737008673,51.324387621476994,1.1102135796392665
11,x66,1,x66.1,0.24017771198288432,20.149469307997094,207.06774190014963,208.04579026988483,84.44212702407512,0.8662160554044694
11,x68,1,x68.1,0.24017771198288432,175.57673487921775,-135.38634088558553,221.71299269378665,-37.635636574903955,0.9231205962591004
11,x69,1,x69.1,0.24017771198288432,175.1333247347483,-135.22747268697793,221.26488831704447,-37.67317183668992,0.9212548761927267
11,x70,1,x70.1,0.24017771198288432,174.81921159147655,-135.11483961464413,220.94745218163627,-37.69983552046878,0.9199332042824254
11,x71,1,x71.1,0.24017771198288432,174.642077876512,-135.0513039997918,220.76845353688978,-37.71490134310346,0.9191879284478416
11,x73,1,x73.1,0.24017771198288432,22.32260039599247,229.69724400399437,230.77938034293638,84.44927172406874,0.9608692598394905
11,x74,1,x74.1,0.24017771198288432,22.230263776225165,229.86175511105614,230.93421377157543,84.47602142061446,0.9615139217748581
11,x75,1,x75.1,0.24017771198288432,22.389854177207518,229.4405876448644,230.5304509796858,84.42646479493395,0.959832821607169
11,x76,1,x76.1,0.24017771198288432,103.90466754247,-244.8800686195054,266.0120823274855,-67.00808023062014,1.1075635625442304
11,x76,2,x76.2,0.24017771198288432,-262.02500388009753,23.961261771374453,263.11830936679695,174.7750353692683,1.0955150966945153
11,x76,3,x76.3,0.24017771198288432,158.12033633762755,220.91880684813088,271.6747319548254,54.40720137913001,1.1311404780731096
11,x77,1,x77.1,0.24017771198288432,-215.62645916668444,-96.76005117730718,236.34144240187106,-155.83235521566806,0.9840273706109472
11,x79,1,x79.1,0.24017771198288432,176.46914790920377,-136.20875030708018,222.92192315700345,-37.66296648969834,0.9281540793963823
11,x80,1,x80.1,0.24017771198288432,-216.20763683442698,-96.6794110896232,236.83887086828426,-155.90771556747083,0.9860984556517135
11,x82,1,x82.1,0.24017771198288432,176.3137718692532,-136.97065187374704,223.2655495715411,-37.84211048028213,0.9295847967252331
11,x83,1,x83.1,0.24017771198288432,23.671447829583617,231.07500142966543,232.28429505256824,84.15099244172863,0.9671350981523273
11,x84,1,x84.1,0.24017771198288432,23.52529591063387,230.00542970244655,231.20540054308844,84.16001134814977,0.9626430305888031
11,x85,1,x85.1,0.24017771198288432,23.601074941721862,229.66395601473687,230.87343595733088,84.13268020108133,0.9612608682598471
11,x86,1,x86.1,0.24017771198288432,-215.25184664773812,-96.28357942371665,235.80476066420823,-155.9007152437441,0.981792851290932
11,x87,1,x87.1,0.24017771198288432,-215.26445347078283,-95.91461335316664,235.66586087671308,-155.98385221779978,0.9812145304036672
11,x88,1,x88.1,0.24017771198288432,175.78033912698368,-135.65178743970787,222.03633724952562,-37.65779798117213,0.9244668683718184
11,x90,1,x90.1,0.24017771198288432,-215.41685742480092,-95.65698299185328,235.70040487424012,-156.05613547000962,0.9813583572277379
11,x92,1,x92.1,0.24017771198288432,22.766041520021332,231.2421807936927,232.36014896000174,84.37728839666686,0.967450922242778
11,x94,1,x94.1,0.24017771198288432,175.66464655320416,-135.35422362327716,221.76301292443307,-37.61519573154424,0.9233288596746915
11,x95,1,x95.1,0.24017771198288432,-215.23500440507044,-95.55129171496367,235.4913086923778,-156.06168092635292,0.9804877677790499
11,x96,1,x96.1,0.24017771198288432,-215.18164192337133,-95.50271200496165,235.42282604102058,-156.06721744853994,0.9802026345300409
11,x98,1,x98.1,0.24017771198288432,176.41921394405222,-135.3280492702551,222.34527197116168,-37.491173437636604,0.9257531439345487
11,x99,1,x99.1,0.24017771198288432,-214.74684562495815,-97.54912295024715,235.8644506792663,-155.5699949360512,0.9820413756630116
11,x100,1,x100.1,0.24017771198288432,22.080977263828142,230.2195544594622,231.27605326198164,84.52136628467518,0.9629371990955721
12,sourcebus,1,sourcebus.1,66.39528095680697,66331.20393205619,-90.09344802657888,66331.26511612306,-0.07782115887290558,0.9990358374908369
12,sourcebus,2,sourcebus.2,66.39528095680697,-33267.17377538843,-57420.98001859484,66361.68922878441,-120.08610347863257,0.9994940645247904
12,sourcebus,3,sourcebus.3,66.39528095680697,-33064.030150189166,57511.07347784267,66338.17650754683,119.89528010677525,0.9991399321090714
12,150,1,150.1,2.4017771198288433,1960.6863580520185,-1275.0166291259336,2338.7942190793415,-33.035585660884685,0.9737765422821623
12,150,2,150.2,2.4017771198288433,-2099.32568766135,-1115.3453130545333,2377.2175984178466,-152.01885386504418,0.9897744377660044
12,150,3,150.3,2.4017771198288433,106.86555491838556,2359.8553851469983,2362.2738379864645,87.40714410430085,0.9835524780729055
12,150r,1,150r.1,2.4017771198288433,2021.944219994799,-1314.8717318656318,2411.8760540354683,-33.035977360540876,1.0042047757567716
12,150r,2,150r.2,2.4017771198288433,-2164.9332539216657,-1150.189712371358,2451.5041032763456,-152.01910308420545,1.0207042456341853
12,150r,3,150r.3,2.4017771198288433,110.2187361887822,2433.597216695098,2436.0918666817925,87.40681991536535,1.0142872319707146
12,40,1,40.1,2.4017771198288433,1866.7232219785153,-1350.3411128531102,2303.92636786318,-35.88104093581206,0.9592590206818873
12,40,2,40.2,2.4017771198288433,-2185.85983696078,-1068.2041555956782,2432.908412758294,-153.95578068803297,1.0129617742930574
12,40,3,40.3,2.4017771198288433,172.8219304132594,2364.990795570623,2371.296877821403,85.8205342305094,0.9873092962057977
12,401,1,401.1,2.4017771198288433,1866.7232219785153,-1350.3411128531102,2303.92636786318,-35.88104093581206,0.9592590206818873
12,401,2,401.2,2.4017771198288433,-2185.85983696078,-1068.2041555956782,2432.908412758294,-153.95578068803297,1.0129617742930574
12,401,3,401.3,2.4017771198288433,172.8219304132594,2364.990795570623,2371.296877821403,85.8205342305094,0.9873092962057977
12,101,1,101.1,2.4017771198288433,1821.099810815105,-1363.070500707195,2274.723216316432,-36.81439618418888,0.9471000441866707
12,101,2,101.2,2.4017771198288433,-2184.84999108939,-1024.2403426517571,2413.0142484201574,-154.88318909493393,1.0046786725123416
12,101,3,101.3,2.4017771198288433,196.52749275362402,2355.146069426015,2363.3315602642033,85.22994819597601,0.9839928695934201
12,1011,1,1011.1,2.4017771198288433,1821.099810815105,-1363.070500707195,2274.723216316432,-36.81439618418888,0.9471000441866707
12,1011,2,1011.2,2.4017771198288433,-2184.84999108939,-1024.2403426517571,2413.0142484201574,-154.88318909493393,1.0046786725123416
12,1011,3,1011.3,2.4017771198288433,196.52749275362402,2355.146069426015,2363.3315602642033,85.22994819597601,0.9839928695934201
12,30,1,30.1,2.4017771198288433,1885.0410266013537,-1349.2947684108149,2318.1837813320753,-35.5947336005921,0.9651952140743496
12,30,2,30.2,2.4017771198288433,-2191.5325279748977,-1093.0263451088233,2448.983750920777,-153.49228378103572,1.0196548758426418
12,30,3,30.3,2.4017771198288433,159.4602260392707,2367.830741120492,2373.1940464874997,86.14726541158797,0.9880991982539243
12,301,1,301.1,2.4017771198288433,1889.267412190882,-1347.219730893555,2320.4164191100126,-35.49232866121884,0.9661247914941297
12,301,2,301.2,2.4017771198288433,-2191.669304204606,-1097.481604703538,2451.097756446151,-153.40051477178415,1.0205350597314469
12,301,3,301.3,2.4017771198288433,155.5645171445614,2370.2757414561684,2375.375214472444,86.24498310703785,0.9890073457947335
12,93,1,93.1,2.4017771198288433,1816.704884255068,-1363.37046370908,2271.386285463248,-36.88688519846807,0.9457106851051661
12,93,2,93.2,2.4017771198288433,-2189.499177212628,-1005.0514667500684,2409.1565116926795,-155.34333500977064,1.0030724715473858
12,93,3,93.3,2.4017771198288433,200.63217370432017,2369.5855027336506,2378.064070602558,85.1603247270277,0.9901268735427143
12,931,1,931.1,2.4017771198288433,1821.0646790442852,-1361.3502397842399,2273.6646719829364,-36.78022138861021,0.9466593103963633
12,931,2,931.2,2.4017771198288433,-2189.784185876084,-1009.5734544119896,2411.30531881932,-155.2485085362244,1.0039671453740702
12,931,3,931.3,2.4017771198288433,196.78705626670464,2372.0921306785854,2380.2407907481515,85.25764281554777,0.9910331691883939
12,77,1,77.1,2.4017771198288433,1818.939886229634,-1369.3872703866955,2276.788045913409,-36.97422963230186,0.9479597532662226
12,77,2,77.2,2.4017771198288433,-2192.6219021936786,-1016.2407831334591,2416.6787406031303,-155.13312612016833,1.0062044144942761
12,77,3,77.3,2.4017771198288433,202.42376164594626,2361.521472065485,2370.1812256250005,85.10072364387193,0.9868447850789359
12,771,1,771.1,2.4017771198288433,1823.2924422783087,-1367.3785017037428,2279.061056003277,-36.86807086689883,0.9489061400358784
12,771,2,771.2,2.4017771198288433,-2192.889530399637,-1020.7497250160962,2418.8208891227923,-155.0388886238837,1.0070963159542312
12,771,3,771.3,2.4017771198288433,198.56846682844142,2364.04039125781,2372.3651505442785,85.19868960241872,0.9877540804924227
12,149,1,149.1,2.4017771198288433,2021.9439220217876,-1314.8713657225483,2411.8756046276367,-33.03597392775921,1.0042045886420605
12,149,2,149.2,2.4017771198288433,-2164.932979408908,-1150.1896107754064,2451.503813186513,-152.01910217094945,1.020704124852856
12,149,3,149.3,2.4017771198288433,110.21864076005443,2433.5968453701,2436.0914914194614,87.4068217623733,1.014287075727103
12,1,1,1.1,2.4017771198288433,1990.8130910420753,-1321.9792700905364,2389.76274010907,-33.585745915202104,0.9949977124769056
12,1,2,1.2,2.4017771198288433,-2169.9607856062394,-1139.304669151023,2450.866161221002,-152.29896948146722,1.0204386331216517
12,1,3,1.3,2.4017771198288433,122.72828696802618,2418.509035539581,2421.620983434175,87.09499273960999,1.0082621586497358
12,2,1,2.1,2.4017771198288433,-2169.5302628147642,-1138.8629943863846,2450.2796740886174,-152.30343384199787,1.0201944442968258
12,3,1,3.1,2.4017771198288433,123.87308976538081,2414.2573581849124,2417.4331705174427,87.0627875289383,1.0065185277015691
12,7,1,7.1,2.4017771198288433,1968.0035868554733,-1326.5374104902942,2373.3393392657326,-33.98203190174675,0.9881596921178359
12,7,2,7.2,2.4017771198288433,-2174.1970909263105,-1130.6275278068226,2450.6022926674573,-152.52463408092757,1.0203287692415413
12,7,3,7.3,2.4017771198288433,130.57875755724956,2409.629435072114,2413.164898280089,86.89815331191419,1.0047413968420422
12,4,1,4.1,2.4017771198288433,124.2451604390516,2412.876153937806,2416.072886759467,87.05229728777522,1.0059521621771643
12,5,1,5.1,2.4017771198288433,124.75664963740425,2410.974571472622,2414.20020004894,87.03785348779273,1.0051724533960846
12,6,1,6.1,2.4017771198288433,125.20729413833179,2409.299878312098,2412.5510917160145,87.02511012787457,1.004485833343245
12,8,1,8.1,2.4017771198288433,1953.2458443231085,-1329.5318987305316,2362.8001181029904,-34.24226580835165,0.9837715992029141
12,8,2,8.2,2.4017771198288433,-2176.8230021153117,-1124.802926354381,2450.253049314233,-152.67380184574935,1.020183358849236
12,8,3,8.3,2.4017771198288433,135.97074568681413,2403.728824494181,2407.57145384863,86.76242330012096,1.0024125194515132
12,12,1,12.1,2.4017771198288433,-2176.2655728149966,-1124.2385176428609,2449.4987421861647,-152.67954508045014,1.019869296765023
12,9,1,9.1,2.4017771198288433,1949.4400946670248,-1328.420696681099,2359.0290863120094,-34.271966889778824,0.9822014985637467
12,13,1,13.1,2.4017771198288433,1934.278446361009,-1334.0000227298829,2349.6785245433225,-34.5925875300919,0.9783083139332955
12,13,2,13.2,2.4017771198288433,-2179.5828253735685,-1116.3701447740955,2448.849442657993,-152.87872879594707,1.019598955473647
12,13,3,13.3,2.4017771198288433,145.11993745870055,2394.774028245787,2399.1670309940014,86.53219701882938,0.9989132676744676
12,9r,1,9r.1,2.4017771198288433,1949.4328019985633,-1328.424618186538,2359.025268137673,-34.27214534006246,0.9821999088349143
12,14,1,14.1,2.4017771198288433,1945.2352524728763,-1327.1984900348918,2354.8664546878476,-34.30500418805838,0.9804683520574388
12,34,1,34.1,2.4017771198288433,145.7866325615012,2392.2003408621426,2396.638523652362,86.51256599616637,0.9978605024862393
12,18,1,18.1,2.4017771198288433,1887.7174893746264,-1346.1325620082648,2318.5232787681425,-35.492692183097695,0.9653365666725006
12,18,2,18.2,2.4017771198288433,-2187.9917229011608,-1086.1209170385757,2442.737486082511,-153.60015981057114,1.0170541912134574
12,18,3,18.3,2.4017771198288433,160.57701230314203,2371.2722491423187,2376.7029802717616,86.12597823092165,0.9895601721949668
12,11,1,11.1,2.4017771198288433,1943.6114544955612,-1326.7242166507701,2353.257876454247,-34.317747547976545,0.9797986070505768
12,10,1,10.1,2.4017771198288433,1944.3898876056826,-1326.9514295820147,2354.0289147529584,-34.311633331963016,0.9801196352976801
12,15,1,15.1,2.4017771198288433,146.05798710044084,2391.151583426675,2395.6082381140136,86.50456222802072,0.9974315344817385
12,16,1,16.1,2.4017771198288433,146.73626979859523,2388.529065203333,2393.032099282313,86.4845242172809,0.9963589375240808
12,17,1,17.1,2.4017771198288433,146.3745851444422,2389.9285452126487,2394.40680971268,86.49521611848998,0.9969313097142467
12,19,1,19.1,2.4017771198288433,1884.2992067849445,-1345.0532414547429,2315.113760280104,-35.52006115183801,0.9639169851218689
12,20,1,20.1,2.4017771198288433,1882.1333161091627,-1344.3694491777935,2312.9537469414895,-35.53744616351613,0.9630176454950643
12,21,1,21.1,2.4017771198288433,1887.717477390909,-1346.1325396721406,2318.5232560427908,-35.49269190562671,0.9653365572106102
12,21,2,21.2,2.4017771198288433,-2187.991754017241,-1086.1209156992138,2442.7375133580645,-153.60016016322336,1.0170542025698621
12,21,3,21.3,2.4017771198288433,160.57700791597316,2371.272240304581,2376.702971157808,86.12597832204806,0.9895601684002959
12,22,1,22.1,2.4017771198288433,-2188.0651013116903,-1086.101498510358,2442.7945784786293,-153.60133302723398,1.0170779621102848
12,23,1,23.1,2.4017771198288433,1886.2705778461043,-1347.0159860718313,2317.8586582406065,-35.531238188760064,0.9650598463548453
12,23,2,23.2,2.4017771198288433,-2189.1256274222974,-1087.8758496984897,2444.533672706162,-153.57513365354754,1.0178020485432744
12,23,3,23.3,2.4017771198288433,160.07121727168865,2370.1808968936184,2375.5799878341872,86.13637106153206,0.9890926048972758
12,24,1,24.1,2.4017771198288433,160.18462394770472,2369.9956585080363,2375.4028153338977,86.13334079386904,0.9890188376443418
12,25,1,25.1,2.4017771198288433,1884.6531841142364,-1347.9721554184162,2317.098736820531,-35.5737216242079,0.9647434467131794
12,25,2,25.2,2.4017771198288433,-2190.3921808625214,-1089.792427906127,2446.5210896097346,-153.54813858909748,1.0186295262001996
12,25,3,25.3,2.4017771198288433,159.46109720387943,2369.020720741328,2374.381396663819,86.14917387505692,0.9885935614346362
12,25r,1,25r.1,2.4017771198288433,1908.2061667850105,-1364.824439574231,2346.059787348877,-35.57384753644697,0.9768016224236756
12,25r,2,25r.2,2.4017771198288433,157.47278653592988,2339.404947145794,2344.698954072698,86.1490481668546,0.9762350281027689
12,26,1,26.1,2.4017771198288433,1907.0247663266612,-1365.3826595680407,2345.423899092092,-35.601728541324036,0.9765368650273565
12,26,2,26.2,2.4017771198288433,157.85174688162357,2338.0612929126487,2343.3838318572452,86.13759709491458,0.9756874659644691
12,28,1,28.1,2.4017771198288433,1884.0723638722193,-1348.3188623193853,2316.8280960816437,-35.58905172825123,0.9646307631770373
12,28,2,28.2,2.4017771198288433,-2191.1669382090745,-1090.8923635824476,2447.7047820403154,-153.53316522129893,1.019122366447868
12,28,3,28.3,2.4017771198288433,158.8804410610337,2368.97669727709,2374.298546264479,86.16308309273344,0.9885590659776446
12,27,1,27.1,2.4017771198288433,1905.8288645867112,-1365.4658791163406,2344.500101966906,-35.62039593408615,0.9761522343646862
12,27,2,27.2,2.4017771198288433,157.429347474738,2338.0225786820647,2343.3167899098607,86.14783784313074,0.9756595524887219
12,31,1,31.1,2.4017771198288433,158.25729971378348,2336.4489575858884,2341.802533160489,86.12503990383229,0.9750290790210258
12,33,1,33.1,2.4017771198288433,1902.4714845955643,-1364.3989947302412,2341.14979583113,-35.64702578649384,0.9747573063723608
12,29,1,29.1,2.4017771198288433,1883.867991118729,-1348.8039625102456,2316.944267185781,-35.60174829395609,0.9646791319882722
12,29,2,29.2,2.4017771198288433,-2191.5910604288965,-1091.9067646559822,2448.5366566284747,-153.51633917431369,1.0194687243931126
12,29,3,29.3,2.4017771198288433,158.85364242605132,2368.3971261880783,2373.7184810014796,86.16279236857075,0.9883175509518705
